CustomerID,min_recency,max_recency,frequency,monetary_value,r_quartile,f_quartile,m_quartile,RFMScore,Segmented
17549,23.0,51.0,2,148.85999999999999,2,3,4,234,Need More Treatment
17550,197.0,243.0,3,267.15999999999997,4,2,4,424,Potential Customer
17551,359.0,359.0,1,290.34,4,4,4,444,Lost Cheap Customer
17552,60.0,372.0,4,930.4100000000001,3,2,2,322,Potential Customer
17553,129.0,129.0,1,1487.6,3,4,2,342,Need More Treatment
17554,1.0,148.0,5,1952.4499999999998,1,2,1,121,Potential Big Spender
17555,19.0,334.0,2,480.30999999999995,2,3,3,233,Need More Treatment
17556,205.0,205.0,1,157.9,4,4,4,444,Lost Cheap Customer
17557,14.0,81.0,3,541.46,1,2,3,123,Potential Customer
17560,94.0,310.0,5,854.9499999999999,3,2,2,322,Potential Customer
17561,19.0,19.0,1,165.11999999999998,2,4,4,244,Need More Treatment
17562,14.0,173.0,7,1107.38,1,1,2,112,Need More Treatment
17564,24.0,80.0,3,454.01000000000005,2,2,3,223,Potential Customer
17566,8.0,25.0,2,869.7699999999998,1,3,2,132,Need More Treatment
17567,7.0,372.0,8,4277.73,1,1,1,111,Best Customer
17569,332.0,332.0,1,344.13999999999993,4,4,3,443,Need More Treatment
17571,50.0,298.0,4,1424.4199999999998,2,2,2,222,Normal Customer
17572,71.0,373.0,4,226.75,3,2,4,324,Potential Customer
17573,29.0,93.0,3,362.9,2,2,3,223,Potential Customer
17574,242.0,242.0,1,185.64999999999998,4,4,4,444,Lost Cheap Customer
17576,8.0,365.0,19,3429.830000000001,1,1,1,111,Best Customer
17578,218.0,218.0,1,124.74,4,4,4,444,Lost Cheap Customer
17579,4.0,179.0,3,440.20000000000005,1,2,3,123,Potential Customer
17580,252.0,358.0,3,212.77000000000004,4,2,4,424,Potential Customer
17581,0.0,372.0,25,10925.86,1,1,1,111,Best Customer
17582,236.0,236.0,1,175.27,4,4,4,444,Lost Cheap Customer
17584,7.0,127.0,2,1227.2999999999997,1,3,2,132,Need More Treatment
17585,109.0,338.0,4,1116.68,3,2,2,322,Potential Customer
17588,100.0,232.0,3,1240.2,3,2,2,322,Potential Customer
17589,60.0,240.0,4,2402.92,3,2,1,321,Potential Big Spender
17590,2.0,40.0,3,1466.7699999999995,1,2,2,122,Potential Customer
17591,73.0,367.0,7,2203.67,3,1,1,311,Almost Lost Customer
17593,3.0,352.0,5,3923.08,1,2,1,121,Potential Big Spender
17594,85.0,254.0,2,993.1800000000001,3,3,2,332,Need More Treatment
17595,12.0,37.0,2,386.68999999999994,1,3,3,133,Need More Treatment
17596,23.0,368.0,7,2806.6899999999996,2,1,1,211,Potential Big Spender
17597,213.0,213.0,1,2044.3700000000003,4,4,1,441,Need More Treatment
17600,17.0,17.0,1,161.67000000000002,1,4,4,144,Need More Treatment
17601,239.0,239.0,1,116.01,4,4,4,444,Lost Cheap Customer
17602,2.0,324.0,6,5025.069999999999,1,1,1,111,Best Customer
17603,78.0,78.0,1,390.97,3,4,3,343,Need More Treatment
17604,217.0,312.0,2,309.36,4,3,3,433,Need More Treatment
17608,33.0,33.0,2,191.9900000000001,2,3,4,234,Need More Treatment
17609,40.0,327.0,5,1091.7799999999997,2,2,2,222,Normal Customer
17611,7.0,361.0,15,3931.37,1,1,1,111,Best Customer
17612,53.0,297.0,6,2015.3200000000002,3,1,1,311,Almost Lost Customer
17613,22.0,305.0,14,4506.110000000001,2,1,1,211,Potential Big Spender
17614,57.0,57.0,1,386.3199999999999,3,4,3,343,Need More Treatment
17615,130.0,222.0,3,329.6,3,2,3,323,Potential Customer
17616,173.0,367.0,3,571.2,4,2,3,423,Potential Customer
17618,5.0,362.0,3,930.28,1,2,2,122,Potential Customer
17619,312.0,312.0,1,214.37000000000003,4,4,4,444,Lost Cheap Customer
17620,59.0,59.0,1,81.44,3,4,4,344,Need More Treatment
17621,21.0,354.0,3,1379.9,2,2,2,222,Normal Customer
17623,32.0,32.0,1,527.05,2,4,3,243,Need More Treatment
17624,14.0,218.0,2,843.48,1,3,2,132,Need More Treatment
17625,18.0,257.0,4,2020.3999999999996,2,2,1,221,Potential Big Spender
17628,81.0,81.0,1,75.75000000000001,3,4,4,344,Need More Treatment
17629,5.0,359.0,8,1784.12,1,1,1,111,Best Customer
17630,169.0,232.0,2,503.5999999999999,4,3,3,433,Need More Treatment
17631,1.0,232.0,3,528.33,1,2,3,123,Potential Customer
17633,31.0,120.0,4,1309.8400000000001,2,2,2,222,Normal Customer
17634,36.0,337.0,9,2358.5900000000006,2,1,1,211,Potential Big Spender
17636,19.0,19.0,1,265.93000000000006,2,4,4,244,Need More Treatment
17637,31.0,115.0,2,547.0599999999998,2,3,3,233,Need More Treatment
17639,276.0,276.0,1,108.5,4,4,4,444,Lost Cheap Customer
17640,86.0,86.0,1,621.6600000000001,3,4,3,343,Need More Treatment
17642,119.0,176.0,2,712.2900000000001,3,3,2,332,Need More Treatment
17643,373.0,373.0,1,101.55000000000001,4,4,4,444,Lost Cheap Customer
17644,1.0,260.0,11,2811.6400000000003,1,1,1,111,Best Customer
17646,219.0,365.0,3,994.3900000000001,4,2,2,422,Potential Customer
17647,65.0,65.0,1,133.06,3,4,4,344,Need More Treatment
17648,60.0,249.0,4,1789.5500000000002,3,2,1,321,Potential Big Spender
17649,138.0,138.0,1,861.74,3,4,2,342,Need More Treatment
17650,21.0,21.0,1,166.07999999999998,2,4,4,244,Need More Treatment
17651,11.0,177.0,10,3922.8900000000003,1,1,1,111,Best Customer
17652,25.0,281.0,12,4838.030000000001,2,1,1,211,Potential Big Spender
17653,36.0,120.0,4,1175.88,2,2,2,222,Normal Customer
17654,277.0,277.0,1,117.54999999999998,4,4,4,444,Lost Cheap Customer
17655,10.0,366.0,7,2571.7400000000002,1,1,1,111,Best Customer
17656,73.0,128.0,5,1674.69,3,2,1,321,Potential Big Spender
17658,25.0,211.0,2,521.5799999999999,2,3,3,233,Need More Treatment
17659,17.0,372.0,12,2958.91,1,1,1,111,Best Customer
17660,141.0,141.0,1,178.75000000000003,3,4,4,344,Need More Treatment
17663,25.0,287.0,7,1790.8200000000002,2,1,1,211,Potential Big Spender
17664,18.0,212.0,2,604.6400000000001,2,3,3,233,Need More Treatment
17666,3.0,65.0,2,728.16,1,3,2,132,Need More Treatment
17667,66.0,298.0,5,2055.51,3,2,1,321,Potential Big Spender
17668,1.0,38.0,2,347.75,1,3,3,133,Need More Treatment
17669,42.0,249.0,7,3406.72,2,1,1,211,Potential Big Spender
17670,227.0,227.0,1,205.7,4,4,4,444,Lost Cheap Customer
17671,15.0,365.0,4,1286.08,1,2,2,122,Potential Customer
17672,50.0,309.0,2,3106.62,2,3,1,231,Potential Big Spender
17673,1.0,320.0,6,1594.97,1,1,2,112,Need More Treatment
17674,74.0,368.0,2,551.0400000000001,3,3,3,333,Need More Treatment
17675,1.0,367.0,31,20245.050000000003,1,1,1,111,Best Customer
17676,4.0,366.0,6,1371.18,1,1,2,112,Need More Treatment
17677,1.0,368.0,30,16268.93,1,1,1,111,Best Customer
17678,263.0,263.0,1,298.10999999999996,4,4,4,444,Lost Cheap Customer
17679,52.0,85.0,2,1992.1100000000006,3,3,1,331,Need More Treatment
17680,23.0,23.0,1,184.39999999999998,2,4,4,244,Need More Treatment
17682,10.0,368.0,6,2459.33,1,1,1,111,Best Customer
17684,43.0,43.0,1,239.41,2,4,4,244,Need More Treatment
17685,16.0,372.0,7,3155.8300000000004,1,1,1,111,Best Customer
17686,7.0,302.0,7,5739.46,1,1,1,111,Best Customer
17690,30.0,373.0,15,4725.55,2,1,1,211,Potential Big Spender
17691,358.0,368.0,2,290.4,4,3,4,434,Need More Treatment
17692,127.0,359.0,4,718.08,3,2,2,322,Potential Customer
17693,137.0,137.0,1,187.02,3,4,4,344,Need More Treatment
17694,141.0,141.0,1,283.12000000000006,3,4,4,344,Need More Treatment
17695,131.0,171.0,2,765.3399999999999,3,3,2,332,Need More Treatment
17696,38.0,364.0,8,2228.85,2,1,1,211,Potential Big Spender
17697,236.0,236.0,1,338.95000000000005,4,4,3,443,Need More Treatment
17698,260.0,260.0,1,154.95000000000002,4,4,4,444,Lost Cheap Customer
17700,16.0,281.0,4,2534.64,1,2,1,121,Potential Big Spender
17701,252.0,252.0,1,417.95000000000005,4,4,3,443,Need More Treatment
17702,30.0,206.0,4,1807.87,2,2,1,221,Potential Big Spender
17703,35.0,138.0,3,798.74,2,2,2,222,Normal Customer
17704,168.0,239.0,2,885.19,4,3,2,432,Need More Treatment
17705,3.0,301.0,9,1788.6200000000003,1,1,1,111,Best Customer
17706,4.0,366.0,17,10094.71,1,1,1,111,Best Customer
17707,185.0,336.0,2,152.4,4,3,4,434,Need More Treatment
17708,187.0,324.0,2,263.33,4,3,4,434,Need More Treatment
17709,169.0,169.0,1,137.45,4,4,4,444,Lost Cheap Customer
17711,10.0,289.0,2,385.1,1,3,3,133,Need More Treatment
17712,44.0,44.0,1,522.91,2,4,3,243,Need More Treatment
17714,320.0,320.0,1,153.0,4,4,4,444,Lost Cheap Customer
17715,200.0,200.0,1,326.4,4,4,3,443,Need More Treatment
17716,22.0,267.0,11,5565.790000000001,2,1,1,211,Potential Big Spender
17718,232.0,232.0,1,139.35,4,4,4,444,Lost Cheap Customer
17719,37.0,255.0,15,5396.040000000001,2,1,1,211,Potential Big Spender
17720,26.0,367.0,4,1195.9399999999998,2,2,2,222,Normal Customer
17722,96.0,366.0,4,2410.64,3,2,1,321,Potential Big Spender
17723,127.0,214.0,6,3276.4,3,1,1,311,Almost Lost Customer
17724,71.0,138.0,3,995.65,3,2,2,322,Potential Customer
17725,16.0,267.0,11,3399.73,1,1,1,111,Best Customer
17727,15.0,15.0,1,1042.55,1,4,2,142,Need More Treatment
17728,3.0,86.0,3,2860.7100000000014,1,2,1,121,Potential Big Spender
17730,3.0,326.0,13,5288.829999999999,1,1,1,111,Best Customer
17731,79.0,183.0,4,1132.21,3,2,2,322,Potential Customer
17732,372.0,372.0,1,303.97,4,4,3,443,Need More Treatment
17733,38.0,261.0,2,692.19,2,3,2,232,Need More Treatment
17734,53.0,233.0,3,700.63,3,2,2,322,Potential Customer
17735,2.0,367.0,19,13110.019999999999,1,1,1,111,Best Customer
17736,9.0,113.0,3,337.4899999999999,1,2,3,123,Potential Customer
17737,9.0,58.0,2,168.24,1,3,4,134,Need More Treatment
17738,19.0,282.0,4,1879.0499999999997,2,2,1,221,Potential Big Spender
17739,11.0,360.0,7,2791.3500000000004,1,1,1,111,Best Customer
17742,113.0,332.0,2,355.11,3,3,3,333,Need More Treatment
17744,3.0,358.0,6,2322.4,1,1,1,111,Best Customer
17746,240.0,240.0,1,98.8,4,4,4,444,Lost Cheap Customer
17747,112.0,112.0,1,65.45,3,4,4,344,Need More Treatment
17749,178.0,256.0,2,674.52,4,3,2,432,Need More Treatment
17750,5.0,164.0,9,1694.16,1,1,1,111,Best Customer
17752,359.0,359.0,1,80.64,4,4,4,444,Lost Cheap Customer
17754,0.0,260.0,5,1664.65,1,2,1,121,Potential Big Spender
17757,1.0,372.0,30,5569.640000000001,1,1,1,111,Best Customer
17758,19.0,250.0,8,3408.2000000000007,2,1,1,211,Potential Big Spender
17759,17.0,169.0,3,818.7099999999999,1,2,2,122,Potential Customer
17760,21.0,373.0,2,287.59000000000003,2,3,4,234,Need More Treatment
17761,32.0,32.0,1,712.78,2,4,2,242,Need More Treatment
17763,263.0,263.0,1,15.0,4,4,4,444,Lost Cheap Customer
17764,50.0,211.0,2,772.55,2,3,2,232,Need More Treatment
17765,158.0,256.0,3,367.6300000000001,4,2,3,423,Potential Customer
17767,15.0,15.0,1,271.20000000000005,1,4,4,144,Need More Treatment
17768,8.0,166.0,3,2081.9,1,2,1,121,Potential Big Spender
17769,12.0,320.0,10,3920.0799999999995,1,1,1,111,Best Customer
17770,198.0,282.0,5,1143.27,4,2,2,422,Potential Customer
17771,56.0,323.0,2,245.33,3,3,4,334,Need More Treatment
17772,10.0,10.0,2,173.45,1,3,4,134,Need More Treatment
17774,96.0,305.0,4,1213.7300000000002,3,2,2,322,Potential Customer
17775,254.0,254.0,1,56.4,4,4,4,444,Lost Cheap Customer
17777,24.0,100.0,3,647.5600000000001,2,2,3,223,Potential Customer
17779,21.0,143.0,3,633.92,2,2,3,223,Potential Customer
17781,159.0,253.0,2,188.01999999999998,4,3,4,434,Need More Treatment
17783,72.0,247.0,2,283.47,3,3,4,334,Need More Treatment
17785,53.0,53.0,1,131.94000000000003,3,4,4,344,Need More Treatment
17786,85.0,317.0,2,266.85,3,3,4,334,Need More Treatment
17787,152.0,371.0,4,1817.5399999999997,4,2,1,421,Potential Big Spender
17788,73.0,129.0,2,1112.95,3,3,2,332,Need More Treatment
17789,281.0,281.0,1,225.9,4,4,4,444,Lost Cheap Customer
17790,26.0,364.0,14,1964.3000000000004,2,1,1,211,Potential Big Spender
17791,29.0,29.0,1,106.1,2,4,4,244,Need More Treatment
17793,25.0,25.0,1,300.3399999999999,2,4,3,243,Need More Treatment
17795,179.0,264.0,2,342.83000000000004,4,3,3,433,Need More Treatment
17796,40.0,369.0,4,690.0000000000001,2,2,2,222,Normal Customer
17797,22.0,182.0,3,780.4300000000002,2,2,2,222,Normal Customer
17799,22.0,361.0,10,3009.3199999999997,2,1,1,211,Potential Big Spender
17800,37.0,334.0,9,1186.2099999999998,2,1,2,212,Potential Customer
17802,82.0,372.0,3,1285.0400000000004,3,2,2,322,Potential Customer
17805,73.0,73.0,1,512.31,3,4,3,343,Need More Treatment
17806,11.0,11.0,1,546.0399999999998,1,4,3,143,Need More Treatment
17809,16.0,373.0,12,5410.660000000001,1,1,1,111,Best Customer
17811,4.0,333.0,39,7709.57,1,1,1,111,Best Customer
17812,12.0,368.0,4,699.81,1,2,2,122,Potential Customer
17813,14.0,71.0,5,1654.5400000000002,1,2,1,121,Potential Big Spender
17816,36.0,365.0,4,36.559999999999995,2,2,4,224,Potential Customer
17817,4.0,277.0,3,387.67999999999995,1,2,3,123,Potential Customer
17819,71.0,371.0,7,3704.8700000000003,3,1,1,311,Almost Lost Customer
17824,51.0,51.0,1,298.4,3,4,3,343,Need More Treatment
17827,5.0,364.0,5,1987.3300000000004,1,2,1,121,Potential Big Spender
17828,22.0,184.0,4,1134.2800000000002,2,2,2,222,Normal Customer
17829,298.0,298.0,1,889.24,4,4,2,442,Need More Treatment
17830,1.0,288.0,3,398.7,1,2,3,123,Potential Customer
17831,33.0,33.0,1,35.400000000000006,2,4,4,244,Need More Treatment
17832,49.0,49.0,1,155.3700000000001,2,4,4,244,Need More Treatment
17835,2.0,23.0,3,342.24,1,2,3,123,Potential Customer
17836,47.0,47.0,1,109.83,2,4,4,244,Need More Treatment
17837,42.0,163.0,8,1502.48,2,1,2,212,Potential Customer
17838,26.0,372.0,5,2356.8,2,2,1,221,Potential Big Spender
17839,42.0,42.0,1,318.15000000000003,2,4,3,243,Need More Treatment
17841,1.0,373.0,124,40394.83999999999,1,1,1,111,Best Customer
17843,303.0,303.0,1,197.73000000000002,4,4,4,444,Lost Cheap Customer
17844,106.0,106.0,1,51.56,3,4,4,344,Need More Treatment
17848,81.0,358.0,9,901.2000000000002,3,1,2,312,Need More Treatment
17849,218.0,333.0,4,605.8000000000001,4,2,3,423,Potential Customer
17850,372.0,373.0,34,5391.209999999999,4,1,1,411,Lost Customer
17852,11.0,11.0,2,114.34,1,3,4,134,Need More Treatment
17854,185.0,227.0,2,311.26,4,3,3,433,Need More Treatment
17855,372.0,372.0,1,208.96999999999997,4,4,4,444,Lost Cheap Customer
17856,1.0,281.0,4,1408.4899999999998,1,2,2,122,Potential Customer
17857,4.0,365.0,22,25301.54,1,1,1,111,Best Customer
17858,5.0,369.0,12,5140.66,1,1,1,111,Best Customer
17859,304.0,304.0,1,141.92000000000002,4,4,4,444,Lost Cheap Customer
17860,368.0,368.0,1,226.44999999999996,4,4,4,444,Lost Cheap Customer
17861,3.0,319.0,8,2056.28,1,1,1,111,Best Customer
17862,323.0,323.0,1,330.9,4,4,3,443,Need More Treatment
17863,59.0,369.0,6,3159.9999999999995,3,1,1,311,Almost Lost Customer
17864,12.0,275.0,3,554.85,1,2,3,123,Potential Customer
17865,30.0,364.0,20,10414.27,2,1,1,211,Potential Big Spender
17866,142.0,142.0,1,325.70000000000005,3,4,3,343,Need More Treatment
17867,30.0,288.0,6,583.5200000000001,2,1,3,213,Need More Treatment
17869,107.0,368.0,5,428.18000000000006,3,2,3,323,Potential Customer
17870,2.0,366.0,12,1860.94,1,1,1,111,Best Customer
17871,204.0,204.0,1,155.89999999999998,4,4,4,444,Lost Cheap Customer
17873,80.0,373.0,5,1719.5800000000002,3,2,1,321,Potential Big Spender
17874,185.0,255.0,6,658.2600000000001,4,1,2,412,Need More Treatment
17877,170.0,170.0,1,237.61,4,4,4,444,Lost Cheap Customer
17878,43.0,43.0,1,379.45000000000005,2,4,3,243,Need More Treatment
17879,173.0,173.0,1,178.51999999999998,4,4,4,444,Lost Cheap Customer
17880,364.0,364.0,1,458.91999999999985,4,4,3,443,Need More Treatment
17881,304.0,304.0,1,133.35000000000002,4,4,4,444,Lost Cheap Customer
17883,3.0,246.0,4,664.3399999999999,1,2,2,122,Potential Customer
17884,3.0,371.0,4,695.0699999999999,1,2,2,122,Potential Customer
17885,12.0,12.0,1,156.34,1,4,4,144,Need More Treatment
17886,31.0,249.0,3,869.28,2,2,2,222,Normal Customer
17887,129.0,129.0,1,111.35,3,4,4,344,Need More Treatment
17888,21.0,357.0,8,536.98,2,1,3,213,Need More Treatment
17889,212.0,322.0,2,201.37,4,3,4,434,Need More Treatment
17890,322.0,361.0,2,586.8900000000001,4,3,3,433,Need More Treatment
17891,162.0,162.0,1,203.85999999999993,4,4,4,444,Lost Cheap Customer
17892,56.0,155.0,3,244.10000000000002,3,2,4,324,Potential Customer
17893,225.0,225.0,1,107.21000000000004,4,4,4,444,Lost Cheap Customer
17894,71.0,366.0,8,1118.5400000000002,3,1,2,312,Need More Treatment
17895,44.0,44.0,1,95.44999999999999,2,4,4,244,Need More Treatment
17896,23.0,23.0,1,256.32,2,4,4,244,Need More Treatment
17897,172.0,373.0,3,516.3100000000001,4,2,3,423,Potential Customer
17898,85.0,207.0,2,152.05999999999997,3,3,4,334,Need More Treatment
17899,159.0,159.0,1,154.54999999999998,4,4,4,444,Lost Cheap Customer
17900,190.0,190.0,2,97.19999999999999,4,3,4,434,Need More Treatment
17901,29.0,29.0,1,110.38000000000001,2,4,4,244,Need More Treatment
17904,21.0,21.0,1,168.32,2,4,4,244,Need More Treatment
17905,71.0,373.0,4,798.99,3,2,2,322,Potential Customer
17906,247.0,247.0,1,72.9,4,4,4,444,Lost Cheap Customer
17908,373.0,373.0,1,232.02999999999992,4,4,4,444,Lost Cheap Customer
17911,9.0,9.0,1,366.23,1,4,3,143,Need More Treatment
17912,310.0,364.0,5,294.6600000000001,4,2,4,424,Potential Customer
17913,58.0,355.0,2,408.65,3,3,3,333,Need More Treatment
17914,3.0,3.0,1,329.3599999999999,1,4,3,143,Need More Treatment
17917,45.0,362.0,3,335.03,2,2,3,223,Potential Customer
17919,88.0,88.0,1,1304.04,3,4,2,342,Need More Treatment
17920,4.0,373.0,17,4107.599999999999,1,1,1,111,Best Customer
17921,64.0,266.0,4,820.23,3,2,2,322,Potential Customer
17923,282.0,282.0,1,207.50000000000003,4,4,4,444,Lost Cheap Customer
17924,11.0,373.0,7,2935.85,1,1,1,111,Best Customer
17925,372.0,372.0,1,244.08,4,4,4,444,Lost Cheap Customer
17926,133.0,203.0,2,397.29,3,3,3,333,Need More Treatment
17928,45.0,246.0,2,184.46,2,3,4,234,Need More Treatment
17929,11.0,308.0,4,834.5,1,2,2,122,Potential Customer
17930,35.0,239.0,5,1740.4799999999998,2,2,1,221,Potential Big Spender
17931,134.0,255.0,2,408.36,3,3,3,333,Need More Treatment
17932,29.0,211.0,3,1331.5699999999997,2,2,2,222,Normal Customer
17934,51.0,58.0,2,704.25,3,3,2,332,Need More Treatment
17935,138.0,141.0,2,142.89,3,3,4,334,Need More Treatment
17936,5.0,5.0,1,380.12999999999994,1,4,3,143,Need More Treatment
17937,8.0,362.0,7,4301.22,1,1,1,111,Best Customer
17939,159.0,159.0,1,99.14000000000003,4,4,4,444,Lost Cheap Customer
17940,49.0,302.0,9,2152.1800000000003,2,1,1,211,Potential Big Spender
17941,130.0,130.0,1,304.56,3,4,3,343,Need More Treatment
17942,7.0,7.0,1,77.50000000000001,1,4,4,144,Need More Treatment
17946,233.0,259.0,2,149.57999999999998,4,3,4,434,Need More Treatment
17947,37.0,37.0,1,176.68,2,4,4,244,Need More Treatment
17948,147.0,147.0,1,358.56000000000006,4,4,3,443,Need More Treatment
17949,1.0,371.0,44,58006.1,1,1,1,111,Best Customer
17950,72.0,365.0,3,472.12000000000006,3,2,3,323,Potential Customer
17951,39.0,373.0,3,990.8400000000001,2,2,2,222,Normal Customer
17954,5.0,371.0,12,2291.6799999999994,1,1,1,111,Best Customer
17955,198.0,219.0,4,557.3,4,2,3,423,Potential Customer
17956,249.0,249.0,1,12.75,4,4,4,444,Lost Cheap Customer
17957,66.0,66.0,1,110.71999999999998,3,4,4,344,Need More Treatment
17958,116.0,116.0,1,508.4599999999999,3,4,3,343,Need More Treatment
17960,171.0,171.0,1,73.78,4,4,4,444,Lost Cheap Customer
17961,21.0,372.0,39,1296.4400000000003,2,1,2,212,Potential Customer
17962,142.0,142.0,1,102.40999999999998,3,4,4,344,Need More Treatment
17964,31.0,372.0,2,463.21000000000004,2,3,3,233,Need More Treatment
17965,37.0,369.0,14,2599.1899999999996,2,1,1,211,Potential Big Spender
17966,37.0,261.0,5,1098.43,2,2,2,222,Normal Customer
17967,371.0,371.0,1,112.27000000000001,4,4,4,444,Lost Cheap Customer
17968,373.0,373.0,1,265.09999999999997,4,4,4,444,Lost Cheap Customer
17969,166.0,361.0,2,228.2,4,3,4,434,Need More Treatment
17970,211.0,211.0,1,562.79,4,4,3,443,Need More Treatment
17972,241.0,241.0,1,135.19,4,4,4,444,Lost Cheap Customer
17973,51.0,51.0,1,337.04,3,4,3,343,Need More Treatment
17974,24.0,219.0,3,703.99,2,2,2,222,Normal Customer
17975,15.0,366.0,13,4479.959999999999,1,1,1,111,Best Customer
17976,372.0,372.0,1,321.7899999999999,4,4,3,443,Need More Treatment
17977,29.0,29.0,1,288.14,2,4,4,244,Need More Treatment
17978,365.0,365.0,1,300.91999999999996,4,4,3,443,Need More Treatment
17979,35.0,259.0,4,709.1100000000001,2,2,2,222,Normal Customer
17980,165.0,359.0,3,811.45,4,2,2,422,Potential Customer
17984,145.0,145.0,1,152.68000000000006,4,4,4,444,Lost Cheap Customer
17985,22.0,22.0,1,631.3499999999999,2,4,3,243,Need More Treatment
17986,56.0,56.0,1,20.8,3,4,4,344,Need More Treatment
17987,185.0,185.0,1,198.57,4,4,4,444,Lost Cheap Customer
17988,11.0,326.0,7,191.17000000000002,1,1,4,114,Need More Treatment
17990,236.0,361.0,3,630.84,4,2,3,423,Potential Customer
17991,225.0,226.0,2,93.35000000000001,4,3,4,434,Need More Treatment
17994,121.0,290.0,4,651.0899999999999,3,2,3,323,Potential Customer
17995,281.0,281.0,1,76.1,4,4,4,444,Lost Cheap Customer
17997,74.0,164.0,8,1668.31,3,1,1,311,Almost Lost Customer
17999,37.0,366.0,2,380.39,2,3,3,233,Need More Treatment
18001,12.0,86.0,2,415.13,1,3,3,133,Need More Treatment
18004,362.0,362.0,1,157.91999999999996,4,4,4,444,Lost Cheap Customer
18005,3.0,47.0,2,226.47000000000003,1,3,4,134,Need More Treatment
18006,23.0,23.0,1,444.68,2,4,3,243,Need More Treatment
18008,70.0,318.0,9,2116.19,3,1,1,311,Almost Lost Customer
18009,235.0,235.0,1,242.29000000000002,4,4,4,444,Lost Cheap Customer
18010,256.0,256.0,1,174.79999999999998,4,4,4,444,Lost Cheap Customer
18011,373.0,373.0,1,102.79,4,4,4,444,Lost Cheap Customer
18013,155.0,155.0,2,187.29000000000005,4,3,4,434,Need More Treatment
18014,28.0,28.0,1,154.27,2,4,4,244,Need More Treatment
18015,4.0,4.0,1,120.03,1,4,4,144,Need More Treatment
18016,32.0,364.0,5,1477.6599999999999,2,2,2,222,Normal Customer
